5191;Esomeprazol;Esomeprazol Sandoz;Pó para solução injetável ou para perfusão;40 mg;Autorizado;S;   Sandoz Farmacêutica, Lda.;50
5192;Esomeprazol;Esomeprazol TAD;Cápsula gastrorresistente;20 mg;Autorizado;S;TAD pharma GmbH;50
5193;Esomeprazol;Esomeprazol TAD;Cápsula gastrorresistente;40 mg;Autorizado;S;TAD pharma GmbH;50
5194;Esomeprazol;Esomeprazol Tausolex;Cápsula gastrorresistente;20 mg;Autorizado;S;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;50
5195;Esomeprazol;Esomeprazol Tausolex;Cápsula gastrorresistente;40 mg;Autorizado;S;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;50
5196;Esomeprazol;Esomeprazol Teva;Comprimido gastrorresistente;20 mg;Autorizado;S;Teva Pharma - Produtos Farmacêuticos, Lda.;50
5197;Esomeprazol;Esomeprazol Teva;Comprimido gastrorresistente;40 mg;Autorizado;S;Teva Pharma - Produtos Farmacêuticos, Lda.;50
5198;Esomeprazol;Esomeprazol Ticerin;Pó para solução injetável ou para perfusão;40 mg;Autorizado;S;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;50
5199;Esomeprazol;Esomeprazol Wynn;Pó para solução injetável ou para perfusão;40 mg;Autorizado;S;Farma Mediterrania, S.L.;50
5200;Esomeprazol;Esomeprazol Zentiva;Cápsula gastrorresistente;20 mg;Autorizado;N;Sanofi - Produtos Farmacêuticos, Lda.;50
5201;Esomeprazol;Esomeprazol Zentiva;Cápsula gastrorresistente;40 mg;Autorizado;N;Sanofi - Produtos Farmacêuticos, Lda.;50
5202;Esomeprazol;Esomeprazol toLife;Comprimido gastrorresistente;20 mg;Autorizado;N;ToLife - Produtos Farmacêuticos, S.A.;50
5203;Esomeprazol;Esomeprazol toLife;Comprimido gastrorresistente;40 mg;Autorizado;N;ToLife - Produtos Farmacêuticos, S.A.;50
5204;Esomeprazol;Exuleso;Comprimido gastrorresistente;20 mg;Autorizado;S;Bluelife, Sociedade Unipessoal Lda.;50
5205;Esomeprazol;Exuleso;Comprimido gastrorresistente;40 mg;Autorizado;S;Bluelife, Sociedade Unipessoal Lda.;50
5206;Esomeprazol;Ezoclip;Comprimido gastrorresistente;20 mg;Autorizado;S;Ranbaxy Italia SpA;50
5207;Esomeprazol;Ezoclip;Comprimido gastrorresistente;40 mg;Autorizado;S;Ranbaxy Italia SpA;50
5208;Esomeprazol;Ezolemito;Comprimido gastrorresistente;20 mg;Autorizado;S;Mithridatum, Ltd.;50
5209;Esomeprazol;Ezolemito;Comprimido gastrorresistente;40 mg;Autorizado;S;Mithridatum, Ltd.;50
5210;Esomeprazol;Ezolodisa;Comprimido gastrorresistente;20 mg;Autorizado;S;Mithridatum, Ltd.;50
5211;Esomeprazol;Ezolodisa;Comprimido gastrorresistente;40 mg;Autorizado;S;Mithridatum, Ltd.;50
5212;Esomeprazol;Nexium;Comprimido gastrorresistente;20 mg;Autorizado;N;AstraZeneca Produtos Farmacêuticos, Lda.;50
5213;Esomeprazol;Nexium;Comprimido gastrorresistente;40 mg;Autorizado;N;AstraZeneca Produtos Farmacêuticos, Lda.;50
5214;Esomeprazol;Nexium;Granulado gastrorresistente para suspensão oral;10 mg;Autorizado;N;AstraZeneca Produtos Farmacêuticos, Lda.;50
5215;Esomeprazol;Nexium Control;Comprimido gastrorresistente;20 mg;Autorizado;N;Pfizer Consumer Healthcare Ltd.;50
5216;Esomeprazol;Nexium I.V.;Pó para solução injetável ou para perfusão;40 mg;Autorizado;N;AstraZeneca Produtos Farmacêuticos, Lda.;50
5217;Espiramicina;Rovamycine 500;Comprimido revestido;1500000 U.I.;Autorizado;N;Sanofi - Produtos Farmacêuticos, Lda.;50
5218;Espironolactona;Aldactone;Comprimido;100 mg;Autorizado;N;Laboratórios Pfizer, Lda.;50
5219;Espironolactona;Aldactone;Comprimido;25 mg;Autorizado;N;Laboratórios Pfizer, Lda.;50
5220;Espironolactona;Espironolactona Alter 100 mg comprimidos;Comprimido;100 mg;Autorizado;S;Alter, S.A.;50
5221;Espironolactona;Espironolactona Alter 25 mg Comprimidos Revestidos;Comprimido revestido;25 mg;Autorizado;S;Alter, S.A.;50
5222;Espironolactona;Espironolactona Generis 100 mg Comprimidos;Comprimido;100 mg;Autorizado;S;Generis Farmacêutica, S.A.;50
5223;Estavudina;Zerit;Cápsula;15 mg;Autorizado;N;Bristol-Myers Squibb Pharma EEIG;50
5224;Estavudina;Zerit;Cápsula;20 mg;Autorizado;N;Bristol-Myers Squibb Pharma EEIG;50
5225;Estavudina;Zerit;Cápsula;30 mg;Autorizado;N;Bristol-Myers Squibb Pharma EEIG;50
5226;Estavudina;Zerit;Cápsula;40 mg;Autorizado;N;Bristol-Myers Squibb Pharma EEIG;50
5227;Estavudina;Zerit;Pó para solução oral;200 mg;Autorizado;N;Bristol-Myers Squibb Pharma EEIG;50
5228;Estazolam;Kainever;Comprimido;2 mg;Autorizado;N;Lusomedicamenta - Sociedade Técnica Farmacêutica, S.A.;50
5229;Estiripentol;Diacomit;Cápsula;250 mg;Autorizado;N;Biocodex;50
5230;Estiripentol;Diacomit;Cápsula;500 mg;Autorizado;N;Biocodex;50
5231;Estiripentol;Diacomit;Pó para suspensão oral;250 mg;Autorizado;N;Biocodex;50
5232;Estiripentol;Diacomit;Pó para suspensão oral;500 mg;Autorizado;N;Biocodex;50
5233;Estradiol;Climara;Sistema transdérmico;50 µg/24 h;Autorizado;N;Bayer Portugal, S.A.;50
5234;Estradiol;Dermestril 100;Sistema transdérmico;100 µg/24 h;Autorizado;N;Laboratórios Delta, S.A.;50
5235;Estradiol;Dermestril 25;Sistema transdérmico;25 µg/24 h;Autorizado;N;Laboratórios Delta, S.A.;50
5236;Estradiol;Dermestril 50;Sistema transdérmico;50 µg/24 h;Autorizado;N;Laboratórios Delta, S.A.;50
5237;Estradiol;Dermestril-Septem 25;Sistema transdérmico;25 µg/24 h;Autorizado;N;   Laboratórios Delta, Lda.;50
5238;Estradiol;Dermestril-Septem 50;Sistema transdérmico;50 µg/24 h;Autorizado;N;   Laboratórios Delta, Lda.;50
5239;Estradiol;Dermestril-Septem 75;Sistema transdérmico;75 µg/24 h;Autorizado;N;   Laboratórios Delta, Lda.;50
5240;Estradiol;Epiestrol 100;Sistema transdérmico;100 µg/24 h;Autorizado;N;Rotta Farmacêutica, Unipessoal, Lda.;50
5241;Estradiol;Epiestrol 25;Sistema transdérmico;25 µg/24 h;Autorizado;N;Rotta Farmacêutica, Unipessoal, Lda.;50
5242;Estradiol;Epiestrol 50;Sistema transdérmico;50 µg/24 h;Autorizado;N;Rotta Farmacêutica, Unipessoal, Lda.;50
5243;Estradiol;Epiestrol-Septem 25;Sistema transdérmico;25 µg/24 h;Autorizado;N;Rotta Farmacêutica, Unipessoal, Lda.;50
5244;Estradiol;Epiestrol-Septem 50;Sistema transdérmico;50 µg/24 h;Autorizado;N;Rotta Farmacêutica, Unipessoal, Lda.;50
5245;Estradiol;Epiestrol-Septem 75;Sistema transdérmico;75 µg/24 h;Autorizado;N;Rotta Farmacêutica, Unipessoal, Lda.;50
5246;Estradiol;Estraderm Mx 100;Sistema transdérmico;100 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5247;Estradiol;Estraderm Mx 25;Sistema transdérmico;25 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5248;Estradiol;Estraderm Mx 50;Sistema transdérmico;50 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5249;Estradiol;Estradot;Sistema transdérmico;100 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5250;Estradiol;Estradot;Sistema transdérmico;25 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5251;Estradiol;Estradot;Sistema transdérmico;37.5 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5252;Estradiol;Estradot;Sistema transdérmico;50 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5253;Estradiol;Estradot;Sistema transdérmico;75 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5254;Estradiol;Estreva;Gel;1 mg/g;Autorizado;N;Teva Pharma - Produtos Farmacêuticos, Lda.;50
5255;Estradiol;Estrofem;Comprimido revestido por película;1 mg;Autorizado;N;ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5256;Estradiol;Estrofem;Comprimido revestido por película;2 mg;Autorizado;N;ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5257;Estradiol;Femsete;Sistema transdérmico;50 µg/24 h;Autorizado;N;Teva Pharma - Produtos Farmacêuticos, Lda.;50
5258;Estradiol;Femsete 75;Sistema transdérmico;75 µg/24 h;Autorizado;N;Teva Pharma - Produtos Farmacêuticos, Lda.;50
5259;Estradiol;Vagifem;Comprimido vaginal;0.010 mg;Autorizado;N;ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5260;Estradiol;Vagifem;Comprimido vaginal;0.025 mg;Autorizado;N;   ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5261;Estradiol;Zumenon;Comprimido revestido por película;2 mg;Autorizado;N;BGP Products, Unipessoal Lda.;50
5262;Estradiol + Gestodeno;Avadene 1;Comprimido revestido por película;(1 mg) + (1 mg + 0.025 mg);Autorizado;N;Bayer Portugal, S.A.;50
5263;Estradiol + Levonorgestrel;Femsete Combi;Sistema transdérmico;(1.5 mg) + (1.5 mg + 1.5 mg);Autorizado;N;Teva Pharma - Produtos Farmacêuticos, Lda.;50
5264;Estradiol + Levonorgestrel;Femsete Evo;Sistema transdérmico;1.5 mg + 0.525 mg;Autorizado;N;Teva Pharma - Produtos Farmacêuticos, Lda.;50
5265;Estradiol + Nomegestrol;Naemis;Comprimido;(1.5 mg) + (1.5 mg + 3.75 mg);Autorizado;N;   Laboratoire Théramex;50
5266;Estradiol + Nomegestrol;Zoely;Comprimido revestido por película;1.5 mg + 2.5 mg;Autorizado;N;Theramex S.r.l.;50
5267;Estradiol + Noretisterona;Activelle;Comprimido revestido;1 mg + 0.5 mg;Autorizado;N;ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5268;Estradiol + Noretisterona;Activelle;Comprimido revestido por película;0.5 mg + 0.1 mg;Autorizado;N;ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5269;Estradiol + Noretisterona;Estalis 50/250;Sistema transdérmico;50 µg/24 h + 250 µg/24 h;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5270;Estradiol + Noretisterona;Estalis Sequi;Sistema transdérmico;Associação;Autorizado;N;Novartis Farma - Produtos Farmacêuticos, S.A.;50
5271;Estradiol + Noretisterona;Kliogest;Comprimido revestido por película;2 mg + 1 mg;Autorizado;N;   ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5272;Estradiol + Noretisterona;Novofem;Comprimido revestido;(1 mg + 1 mg) + (1 mg);Autorizado;N;ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5273;Estradiol + Noretisterona;Trisequens;Comprimido revestido por película;Associação;Autorizado;N;   ISDIN - Laboratório Farmacêutico Unipessoal, Lda.;50
5274;Estramustina;Estracyt;Cápsula;140 mg;Autorizado;N;Laboratórios Pfizer, Lda.;50
5275;Estreptomicina;Estreptomicina Labesfal;Pó e solvente para solução injetável;1000 mg/5 ml;Autorizado;N;Labesfal - Laboratórios Almiro, S.A.;50
5276;Estreptomicina + Neomicina;Bientérico;Xarope;20 mg/ml + 1.25 mg/ml;Autorizado;N;Caldeira & Metelo, Lda.;50
5277;Estriol;Blissel;Gel vaginal;50 µg/g;Autorizado;N;   ITF Medivida, Produtos Farmacêuticos, Unip. Lda.;50
5278;Estriol;Gelistrol;Gel vaginal;50 µg/g;Autorizado;N;Italfarmaco, S.A.;50
5279;Estriol;Ovestin;Creme vaginal;1 mg/g;Autorizado;N;Aspen Pharma Trading Ltd.;50
5280;Estriol;Ovestin;Óvulo;0.5 mg;Autorizado;N;Aspen Pharma Trading Ltd.;50
5281;Estriol;Pausigin;Creme vaginal;0.125 mg/g;Autorizado;N;Angelini Farmacêutica, Lda.;50
5282;Estriol + Lactobacillus acidophilus;Gynoflor;Comprimido vaginal;0.03 mg + 50 mg;Autorizado;N;Tecnimede - Sociedade Técnico-Medicinal, S.A.;50
5283;Etambutol;Turresis;Comprimido;400 mg;Autorizado;N;Sanofi - Produtos Farmacêuticos, Lda.;50
5284;Etanercept;Enbrel;Pó e solvente para solução injetável;10 mg/ml;Autorizado;N;Pfizer, Ltd.;50
5285;Etanercept;Enbrel;Pó e solvente para solução injetável;25 mg/1 ml;Autorizado;N;Pfizer, Ltd.;50
5286;Etanercept;Enbrel;Pó e solvente para solução injetável;25 mg/1 ml;Autorizado;N;Pfizer, Ltd.;50
5287;Etanercept;Enbrel;Pó e solvente para solução injetável;50 mg/ml;Autorizado;N;Pfizer, Ltd.;50
5288;Etanercept;Enbrel;Pó para solução injetável;25 mg;Autorizado;N;Pfizer, Ltd.;50
5289;Etanercept;Enbrel;Pó para solução injetável;50 mg;Autorizado;N;Pfizer, Ltd.;50
5290;Etanercept;Enbrel;Solução injetável em caneta pré-cheia;50 mg/ml;Autorizado;N;Pfizer, Ltd.;50
5291;Etanercept;Enbrel;Solução injetável em seringa pré-cheia;25 mg/0.5 ml;Autorizado;N;Pfizer, Ltd.;50
5292;Etanercept;Enbrel;Solução injetável em seringa pré-cheia;50 mg/ml;Autorizado;N;Pfizer, Ltd.;50
5293;Etilefrina;Effortil;Solução oral;7.5 mg/ml;Autorizado;N;Unilfarma - União Internacional Laboratórios Farmacêuticos, Lda.;50
5294;Etinilestradiol + Etonogestrel;Circlet;Sistema de libertação vaginal;0.015 mg/24 h + 0.12 mg/24 h;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5295;Etinilestradiol + Etonogestrel;NuvaRing;Sistema de libertação vaginal;0.015 mg/24 h + 0.12 mg/24 h;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5296;Etinilestradiol + Gestodeno;Edesia;Comprimido revestido;0.02 mg + 0.075 mg;Autorizado;S;Gedeon Richter, Plc.;50
5297;Etinilestradiol + Gestodeno;Effiplen;Comprimido revestido;0.03 mg + 0.075 mg;Autorizado;S;Laboratórios EFFIK, Sociedade Unipessoal, Lda.;50
5298;Etinilestradiol + Gestodeno;Estinette;Comprimido revestido;0.02 mg + 0.075 mg;Autorizado;S;Laboratórios EFFIK, Sociedade Unipessoal, Lda.;50
5299;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno Dorinette;Comprimido revestido;0.03 mg + 0.075 mg;Autorizado;S;Gedeon Richter, Plc.;50
5300;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno ELC;Comprimido revestido por película;0.02 mg + 0.075 mg;Autorizado;S;ELC Group, s.r.o.;50
5301;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno ELC;Comprimido revestido por película;0.03 mg + 0.075 mg;Autorizado;S;ELC Group, s.r.o.;50
5302;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno Generis;Comprimido revestido;0.02 mg + 0.075 mg;Autorizado;S;Generis Farmacêutica, S.A.;50
5303;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno Generis;Comprimido revestido;0.03 mg + 0.075 mg;Autorizado;S;Generis Farmacêutica, S.A.;50
5304;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno Gestilla;Comprimido revestido;0.02 mg + 0.075 mg;Autorizado;S;Gedeon Richter, Plc.;50
5305;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno Phagecon;Comprimido revestido por película;0.015 mg + 0.06 mg;Autorizado;S;Stragen Nordic A/S;50
5306;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno Richter;Comprimido revestido;0.03 mg + 0.075 mg;Autorizado;S;Gedeon Richter, Plc.;50
5307;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno Stallpharma;Comprimido revestido;0.02 mg + 0.075 mg;Autorizado;N;Stallpharma, Produtos Farmacêuticos, Lda.;50
5308;Etinilestradiol + Gestodeno;Etinilestradiol + Gestodeno Stallpharma;Comprimido revestido;0.03 mg + 0.075 mg;Autorizado;S;Stallpharma, Produtos Farmacêuticos, Lda.;50
5309;Etinilestradiol + Gestodeno;Gynera;Comprimido revestido;0.03 mg + 0.075 mg;Autorizado;N;Bayer Portugal, S.A.;50
5310;Etinilestradiol + Gestodeno;Harmonet;Comprimido revestido;0.02 mg + 0.075 mg;Autorizado;N;Laboratórios Pfizer, Lda.;50
5311;Etinilestradiol + Gestodeno;Juliperla;Comprimido revestido;0.02 mg + 0.075 mg;Autorizado;S;Actavis Group PTC ehf.;50
5312;Etinilestradiol + Gestodeno;Lisvy;Adesivo transdérmico;60 µg/24 h + 13 µg/24 h;Autorizado;N;Gedeon Richter, Plc.;50
5313;Etinilestradiol + Gestodeno;Microgeste;Comprimido revestido por película;0.015 mg + 0.06 mg;Autorizado;N;Bayer Portugal, S.A.;50
5314;Etinilestradiol + Gestodeno;Minesse;Comprimido revestido por película;0.015 mg + 0.06 mg;Autorizado;N;Laboratórios Pfizer, Lda.;50
5315;Etinilestradiol + Gestodeno;Minigeste;Comprimido revestido;0.02 mg + 0.075 mg;Autorizado;N;Bayer Portugal, S.A.;50
5316;Etinilestradiol + Gestodeno;Minulet;Comprimido revestido;0.03 mg + 0.075 mg;Autorizado;N;Laboratórios Pfizer, Lda.;50
5317;Etinilestradiol + Gestodeno;Sofiperla;Comprimido revestido;0.03 mg + 0.075 mg;Autorizado;S;Actavis Group PTC ehf.;50
5318;Etinilestradiol + Gestodeno;Tri-Gynera;Comprimido revestido;Associação;Autorizado;N;Bayer Portugal, S.A.;50
5319;Etinilestradiol + Gestodeno;Tri-Minulet;Comprimido revestido;Associação;Autorizado;N;Laboratórios Pfizer, Lda.;50
5320;Etinilestradiol + Gestodeno;Varianta;Comprimido revestido por película;0.015 mg + 0.06 mg;Autorizado;S;Gedeon Richter, Plc.;50
5321;Etinilestradiol + Levonorgestrel;Effilevo;Comprimido revestido por película;0.02 mg + 0.1 mg;Autorizado;S;Laboratórios EFFIK, Sociedade Unipessoal, Lda.;50
5322;Etinilestradiol + Levonorgestrel;Erlidona;Comprimido revestido por película;0.02 mg + 0.1 mg;Autorizado;S;Actavis Group PTC ehf.;50
5323;Etinilestradiol + Levonorgestrel;Etinilestradiol + Levonorgestrel Famy Care;Comprimido revestido;0.03 mg + 0.15 mg;Autorizado;S;Famy Care Europe Ltd.;50
5324;Etinilestradiol + Levonorgestrel;Etinilestradiol + Levonorgestrel Generis;Comprimido revestido por película;0.02 mg + 0.1 mg;Autorizado;S;Generis Farmacêutica, S.A.;50
5325;Etinilestradiol + Levonorgestrel;Etinilestradiol + Levonorgestrel Rigevidon;Comprimido revestido;0.03 mg + 0.15 mg;Autorizado;S;Gedeon Richter, Plc.;50
5326;Etinilestradiol + Levonorgestrel;Etinilestradiol + Levonorgestrel Stallpharma;Comprimido revestido;0.02 mg + 0.1 mg;Autorizado;S;   Stallpharma, Produtos Farmacêuticos, S.A;50
5327;Etinilestradiol + Levonorgestrel;Gesffiset;Comprimido revestido por película;0.02 mg + 0.1 mg;Autorizado;S;Laboratórios EFFIK, Sociedade Unipessoal, Lda.;50
5328;Etinilestradiol + Levonorgestrel;Microginon;Comprimido revestido;0.03 mg + 0.15 mg;Autorizado;N;Bayer Portugal, S.A.;50
5329;Etinilestradiol + Levonorgestrel;Miranova;Comprimido revestido;0.02 mg + 0.1 mg;Autorizado;N;Bayer Portugal, S.A.;50
5330;Etinilestradiol + Levonorgestrel;Trinordiol;Comprimido revestido;Associação;Autorizado;N;Laboratórios Pfizer, Lda.;50
5331;Etinilestradiol + Norelgestromina;Evra;Sistema transdérmico;20 µg/24 h + 150 µg/24 h;Autorizado;N;Janssen-Cilag International N.V.;50
5332;Etinilestradiol + Norgestimato;Etinilestradiol + Norgestimato Famy Care;Comprimido;0.035 mg + 0.25 mg;Autorizado;S;Famy Care Europe Ltd.;50
5333;Etodolac;Dualgan;Comprimido revestido;300 mg;Autorizado;N;ITF Farma - Produtos Farmacêuticos, Lda.;50
5334;Etodolac;Etolyn;Comprimido de libertação prolongada;600 mg;Autorizado;S;Abdi Farma, Unip. Lda.;50
5335;Etodolac;Exodolan;Cápsula;200 mg;Autorizado;N;Alfa Wassermann - Produtos Farmacêuticos, Lda.;50
5336;Etodolac;Sodolac;Cápsula;400 mg;Autorizado;N;Alfa Wassermann - Produtos Farmacêuticos, Lda.;50
5337;Etofenamato;Etofenamato Farmoz;Emulsão cutânea;100 mg/ml;Autorizado;S;Farmoz - Sociedade Técnico Medicinal, S.A.;50
5338;Etofenamato;Etofenamato Farmoz;Gel;100 mg/g;Autorizado;S;Farmoz - Sociedade Técnico Medicinal, S.A.;50
5339;Etofenamato;Etofenamato Farmoz;Gel;50 mg/g;Autorizado;S;Farmoz - Sociedade Técnico Medicinal, S.A.;50
5340;Etofenamato;Etofenamato Farmoz;Solução para pulverização cutânea;100 mg/ml;Autorizado;S;Farmoz - Sociedade Técnico Medicinal, S.A.;50
5341;Etofenamato;Etofenamato Generis;Emulsão cutânea;100 mg/ml;Autorizado;S;Generis Farmacêutica, S.A.;50
5342;Etofenamato;Etofenamato Generis;Gel;50 mg/g;Autorizado;S;Generis Farmacêutica, S.A.;50
5343;Etofenamato;Etofenamato Phagecon;Gel;100 mg/g;Autorizado;S;Phagecon - Serviços e Consultoria Farmacêutica, Lda.;50
5344;Etofenamato;Etofenamato Phagecon;Solução para pulverização cutânea;100 mg/ml;Autorizado;S;Phagecon - Serviços e Consultoria Farmacêutica, Lda.;50
5345;Etofenamato;Inalgex;Emulsão cutânea;100 mg/ml;Autorizado;N;Laboratórios Basi - Indústria Farmacêutica, S.A;50
5346;Etofenamato;Inalgex;Gel;100 mg/g;Autorizado;N;Laboratórios Basi - Indústria Farmacêutica, S.A;50
5347;Etofenamato;Inalgex;Gel;50 mg/g;Autorizado;N;Laboratórios Basi - Indústria Farmacêutica, S.A;50
5348;Etofenamato;Inalgex;Solução para pulverização cutânea;100 mg/ml;Autorizado;N;Laboratórios Basi - Indústria Farmacêutica, S.A;50
5349;Etofenamato;Reumon;Solução injetável;1000 mg/2 ml;Autorizado;N;Bial - Portela & Cª, S.A.;50
5350;Etofenamato;Reumon Creme;Creme;100 mg/g;Autorizado;N;Bial - Portela & Cª, S.A.;50
5351;Etofenamato;Reumon Gel;Gel;50 mg/g;Autorizado;N;Bial - Portela & Cª, S.A.;50
5352;Etofenamato;Reumon Loção;Emulsão cutânea;100 mg/ml;Autorizado;N;Bial - Portela & Cª, S.A.;50
5353;Etofenamato;Spica;Emulsão cutânea;100 mg/ml;Autorizado;S;Phagecon - Serviços e Consultoria Farmacêutica, Lda.;50
5354;Etofenamato;Spica;Gel;50 mg/g;Autorizado;S;Phagecon - Serviços e Consultoria Farmacêutica, Lda.;50
5355;Etomidato;Etomidato-Lipuro;Emulsão injetável;2 mg/ml;Autorizado;S;B. Braun Medical, Lda.;50
5356;Etonogestrel;Implanon NXT;Implante;68 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5357;Etoposido;Etoposido APS 20 mg/ml Concentrado para Solução para Perfusão;Concentrado para solução para perfusão;20 mg/ml;Autorizado;S;Generis Farmacêutica, S.A.;50
5358;Etoposido;Etoposido Accord;Concentrado para solução para perfusão;20 mg/ml;Autorizado;S;Accord Healthcare Limited;50
5359;Etoposido;Etoposido Kabi;Concentrado para solução para perfusão;20 mg/ml;Autorizado;S;Fresenius Kabi Oncology Plc.;50
5360;Etoposido;Etoposido Sandoz;Concentrado para solução para perfusão;20 mg/ml;Autorizado;S;Sandoz Farmacêutica, Lda.;50
5361;Etoposido;Etoposido Teva 100 mg/5 ml Solução Injectável;Solução injetável;20 mg/ml;Autorizado;S;Teva Pharma - Produtos Farmacêuticos, Lda.;50
5362;Etoricoxib;Arcoxia;Comprimido revestido por película;120 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5363;Etoricoxib;Arcoxia;Comprimido revestido por película;30 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5364;Etoricoxib;Arcoxia;Comprimido revestido por película;60 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5365;Etoricoxib;Arcoxia;Comprimido revestido por película;90 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5366;Etoricoxib;Etoricoxib Chanelle;Comprimido revestido por película;120 mg;Autorizado;S;Chanelle Medical;50
5367;Etoricoxib;Etoricoxib Chanelle;Comprimido revestido por película;30 mg;Autorizado;S;Chanelle Medical;50
5368;Etoricoxib;Etoricoxib Chanelle;Comprimido revestido por película;60 mg;Autorizado;S;Chanelle Medical;50
5369;Etoricoxib;Etoricoxib Chanelle;Comprimido revestido por película;90 mg;Autorizado;S;Chanelle Medical;50
5370;Etoricoxib;Etoricoxib Mylan;Comprimido revestido por película;120 mg;Autorizado;S;Mylan, Lda.;50
5371;Etoricoxib;Etoricoxib Mylan;Comprimido revestido por película;30 mg;Autorizado;S;Mylan, Lda.;50
5372;Etoricoxib;Etoricoxib Mylan;Comprimido revestido por película;60 mg;Autorizado;S;Mylan, Lda.;50
5373;Etoricoxib;Etoricoxib Mylan;Comprimido revestido por película;90 mg;Autorizado;S;Mylan, Lda.;50
5374;Etoricoxib;Etoricoxib Sandoz;Comprimido revestido por película;120 mg;Autorizado;S;Sandoz Farmacêutica, Lda.;50
5375;Etoricoxib;Etoricoxib Sandoz;Comprimido revestido por película;30 mg;Autorizado;S;Sandoz Farmacêutica, Lda.;50
5376;Etoricoxib;Etoricoxib Sandoz;Comprimido revestido por película;60 mg;Autorizado;S;Sandoz Farmacêutica, Lda.;50
5377;Etoricoxib;Etoricoxib Sandoz;Comprimido revestido por película;90 mg;Autorizado;S;Sandoz Farmacêutica, Lda.;50
5378;Etoricoxib;Etoricoxib Zydus;Comprimido revestido por película;120 mg;Autorizado;S;Zydus France SAS;50
5379;Etoricoxib;Etoricoxib Zydus;Comprimido revestido por película;30 mg;Autorizado;S;Zydus France SAS;50
5380;Etoricoxib;Etoricoxib Zydus;Comprimido revestido por película;60 mg;Autorizado;S;Zydus France SAS;50
5381;Etoricoxib;Etoricoxib Zydus;Comprimido revestido por película;90 mg;Autorizado;S;Zydus France SAS;50
5382;Etoricoxib;Exxiv;Comprimido revestido por película;120 mg;Autorizado;N;Bial - Portela & Cª, S.A.;50
5383;Etoricoxib;Exxiv;Comprimido revestido por película;30 mg;Autorizado;N;Bial - Portela & Cª, S.A.;50
5384;Etoricoxib;Exxiv;Comprimido revestido por película;60 mg;Autorizado;N;Bial - Portela & Cª, S.A.;50
5385;Etoricoxib;Exxiv;Comprimido revestido por película;90 mg;Autorizado;N;Bial - Portela & Cª, S.A.;50
5386;Etoricoxib;Turox;Comprimido revestido por película;120 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5387;Etoricoxib;Turox;Comprimido revestido por película;30 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5388;Etoricoxib;Turox;Comprimido revestido por película;60 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5389;Etoricoxib;Turox;Comprimido revestido por película;90 mg;Autorizado;N;Merck Sharp & Dohme, Lda.;50
5390;Etravirina;Intelence;Comprimido;100 mg;Autorizado;N;Janssen-Cilag International N.V.;50
5391;Etravirina;Intelence;Comprimido;200 mg;Autorizado;N;Janssen-Cilag International N.V.;50
